di_code,dist23,st_code,state23,pred_per_diff,FlowAcc_sum,GFD_sum,mean_monthly_avg_rd_MD,mean_monthly_avg_rd_MN,precip_sum_mm,precip_mean_mm,mean_tmax,highersecondaryabove_district,vulnerability_district,anger,positive,anticipation,joy,surprise,trust,fear,negative,disgust,sadness,emotion_total,Tone_Avg,Tone_Positive,Tone_Negative,Tone_Polarity,Tone_ActivityRef,Tone_SelfGroupRef,anger_share,fear_share,sadness_share,joy_share,disgust_share,surprise_share,anticipation_share,trust_share,anger_intensity,fear_intensity,sadness_intensity,joy_intensity,disgust_intensity,surprise_intensity,anticipation_intensity,trust_intensity,flood_news_count
475,GADCHIROLI,27,MAHARASHTRA,16.4251783136234,187134723.83137253,3200.6352941176474,0.5467558,0.554849173,1387.577148,66.07510231,32.19695522,-0.4408841624527629,0.398019002769446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,CHANDRAPUR,27,MAHARASHTRA,5.69710383774983,103509784.61960793,3557.999999999999,0.953028878,0.874412129,788.7856445,56.34183175,32.45122477,0.3582158607010452,0.0501949104768791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,YAVATMAL,27,MAHARASHTRA,11.0556511804552,45671732.01568628,8091.313725490198,0.880123513,0.787659502,1185.449951,59.27249756,32.1462911,-0.2430475588094332,-0.3391711772571053,1.0,12.0,5.0,8.0,3.0,7.0,3.0,4.0,1.0,3.0,31.0,0.947867299,5.687203791,4.739336493,10.42654028,21.32701422,0.0,0.032258065,0.096774194,0.096774194,0.258064516,0.032258065,0.096774194,0.161290323,0.225806452,0.004854369,0.014563107,0.014563107,0.038834951,0.004854369,0.014563107,0.024271845,0.033980583,1.0
485,NANDED,27,MAHARASHTRA,1.98527507629605,89616462.14117627,1811.207843137255,0.944118965,0.815718954,874.3632813,58.29088542,31.85452474,-0.0177138664601264,1.1045710288869584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,HINGOLI,27,MAHARASHTRA,26.0178127272234,8647922.035294104,3968.4431372549025,0.910257548,0.802202272,363.3213806,60.55356344,31.6481547,-0.693996753230036,1.5311572717162614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PARBHANI,27,MAHARASHTRA,26.6732067039702,67379839.00392166,2667.956862745097,0.948078569,0.78984386,583.7999878,58.37999878,31.75036011,-0.3390911027658795,1.3363034888093772,4.0,41.0,18.0,11.0,3.0,23.0,11.0,34.0,14.0,9.0,93.0,-2.943969611,2.279202279,5.22317189,7.502374169,18.8034188,0.56980057,0.043010753,0.11827957,0.096774194,0.11827957,0.150537634,0.032258065,0.193548387,0.247311828,0.003910068,0.010752688,0.008797654,0.010752688,0.013685239,0.002932551,0.017595308,0.022482893,1.0
479,JALNA,27,MAHARASHTRA,8.03026371098665,20261744.17254902,2696.921568627451,1.054694995,0.895384824,546.0464478,60.67182753,31.28535716,-0.6306988891000063,0.4039710351304669,1.0,19.0,5.0,6.0,2.0,4.0,2.0,10.0,2.0,3.0,25.0,-0.700934579,1.869158879,2.570093458,4.439252336,21.02803738,0.23364486,0.04,0.08,0.12,0.24,0.08,0.08,0.2,0.16,0.001915709,0.003831418,0.005747126,0.011494253,0.003831418,0.003831418,0.009578544,0.007662835,1.0
469,AURANGABAD,27,MAHARASHTRA,7.496157384559,17970261.572549026,12726.34509803921,1.495380376,1.323445969,852.8726196,56.85817464,30.98588732,0.6837047211019989,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,NASHIK,27,MAHARASHTRA,5.77079832114439,7936510.439215686,12552.24705882353,1.606571457,1.511450987,1327.51355,60.34152499,30.0180886,0.4172107790838355,0.425886896266589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,THANE,27,MAHARASHTRA,22.295523335946,3353386.2431372553,1109.862745098039,4.709264562,4.438044301,591.5940552,98.5990092,30.43029785,1.4241636857955704,-0.5620106969781438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PALGHAR,27,MAHARASHTRA,22.295523335946,2938276.3529411764,2428.635294117647,1.788186373,1.692272836,747.5847168,83.06496853,30.48184586,,,17.0,67.0,44.0,32.0,17.0,57.0,35.0,45.0,9.0,24.0,235.0,-1.94324928575,1.83137906975,3.77462835575,5.6060074255,21.89487729,0.28120666225,0.08388925725,0.15176728575,0.0999004865,0.1249815715,0.04556427825,0.08966656825,0.1557693255,0.2484612267499999,0.010073417,0.020129838,0.01075486975,0.0151629505,0.0048185675,0.0094508457499999,0.01824518875,0.026370131,4.0
483,SUB URBAN MUMBAI,27,MAHARASHTRA,17.7549855129368,22747.80784313725,517.6941176470588,27.72997047,26.19802196,69.04328918,69.04328918,29.56499863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,MUMBAI CITY,27,MAHARASHTRA,22.8715417743288,1429.560784313726,191.56470588235297,52.86120905,49.67242692,85.51169586,85.51169586,29.01869583,,,397.0,1911.0,792.0,587.0,351.0,1083.0,858.0,1145.0,257.0,570.0,4895.0,-1.0808014459615385,3.573426454028846,4.654227899846154,8.227654354182691,21.260405711057693,0.587921411951923,0.0726786275,0.163500547,0.1098849433365384,0.132291528625,0.04896559275,0.0692454931346153,0.1803889345480769,0.2230443329807692,0.0083216155288461,0.017686177076923,0.0122294318653846,0.0157195979230769,0.0054795076730769,0.0084017915673076,0.0183146225480769,0.0242129939615384,104.0
491,RAYGAD,27,MAHARASHTRA,17.2468747988271,2115282.741176471,1823.0156862745096,2.415651341,2.339382773,1098.233398,109.8233398,29.8903082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PUNE,27,MAHARASHTRA,13.1429791184785,24337049.76862752,17432.129411764705,3.347356826,3.112978143,1260.768921,66.35625899,30.27615604,1.7670071176396431,0.6796309154088634,134.0,426.0,209.0,89.0,87.0,308.0,295.0,361.0,86.0,157.0,1365.0,-4.346291389837838,1.8275855839189188,6.173876974135135,8.001462558054055,21.976314162972972,0.5533495542432433,0.080677766,0.2013848188378378,0.1356363196216216,0.0752667756756756,0.0580627016216216,0.0566182938648648,0.1508962553243243,0.2414570692432432,0.0083697449729729,0.0207136978378378,0.0124217902432432,0.0075345544054054,0.0061052852972972,0.006506213081081,0.0150881129459459,0.0229137538648648,37.0
466,AHAMADNAGAR,27,MAHARASHTRA,14.9141195050204,23415947.9764706,17485.1411764706,1.554661914,1.38241766,1069.163086,48.59832209,30.88446723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,BID,27,MAHARASHTRA,23.0506958043394,22995243.113725513,7435.450980392158,1.087840375,0.976228514,776.324707,51.75498047,31.40644994,0.1057957067783931,1.0841926020061476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,LATUR,27,MAHARASHTRA,-0.561987354556983,9320565.807843152,2437.180392156863,1.083663122,0.982489503,531.2938232,59.03264703,31.009136,0.3193812533119766,0.6975618990674768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,USMANABAD,27,MAHARASHTRA,5.99788500993114,4409606.431372543,6513.466666666668,0.940073106,0.869512202,759.9319458,63.32766215,31.58799943,,,1.0,59.0,15.0,8.0,4.0,40.0,8.0,19.0,4.0,3.0,83.0,-2.169197397,4.121475054,6.290672451,10.41214751,19.08893709,0.0,0.012048193,0.096385542,0.036144578,0.096385542,0.048192771,0.048192771,0.180722892,0.481927711,0.000978474,0.007827789,0.002935421,0.007827789,0.003913894,0.003913894,0.014677104,0.039138943,1.0
496,SOLAPUR,27,MAHARASHTRA,5.37143302344069,76935276.48235275,8479.054901960782,1.518465628,1.381652569,1360.494629,61.84066495,32.2137639,0.02826077500678,2.0,7.0,19.0,9.0,2.0,2.0,7.0,10.0,23.0,2.0,10.0,49.0,-3.990438247,1.396812749,5.387250996000001,6.784063744999999,24.743426295,0.1992031875,0.077777778,0.111111111,0.225,0.022222222,0.022222222,0.022222222,0.4416666664999999,0.077777778,0.011864407,0.0169491525,0.0184593654999999,0.0033898305,0.0033898305,0.0033898305,0.019784876,0.011864407,2.0
494,SATARA,27,MAHARASHTRA,13.4078959882946,7249657.780392166,6611.121568627452,1.035665513,0.974444198,1097.473999,68.59212494,29.9865361,0.4279698658288659,1.2388218899789438,14.0,32.0,23.0,11.0,16.0,17.0,34.0,37.0,5.0,21.0,141.0,-5.069614654,1.3792190566666669,6.448833710333333,7.828052767333335,21.288669833333337,0.164099202,0.096300534,0.2343630816666666,0.1355835243333333,0.093440122,0.0350877193333333,0.1136536996666666,0.1632341723333333,0.1283371473333333,0.0089761506666666,0.02146803,0.0128201556666666,0.008233313,0.0032959996666666,0.0103870656666666,0.0149480876666666,0.0115907003333333,3.0
492,RATNAGIRI,27,MAHARASHTRA,5.59768367219713,3395397.2156862738,188.96470588235297,0.597967754,0.576654483,1510.082886,137.2802623,29.7861661,-0.4858788177653463,0.1813807088651605,25.0,75.0,20.0,10.0,15.0,32.0,33.0,49.0,14.0,25.0,174.0,-3.5349452342,0.9182229754,4.453168209599999,5.3713911848,17.486895827999998,0.2117941154,0.1157431158,0.2190956191999999,0.1175696676,0.0355855856,0.054100254,0.0858632357999999,0.1581634583999999,0.2138790637999999,0.0086859514,0.013503669,0.010003997,0.0034788236,0.0051317192,0.0061243106,0.010261029,0.0137961634,5.0
495,SINDHUDURG,27,MAHARASHTRA,10.6186684299478,1511608.5764705872,628.278431372549,0.534941511,0.503733148,1315.76416,146.1960178,29.58491067,-0.0761250032365918,-0.8161955988788456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,KOLHAPUR,27,MAHARASHTRA,7.67817354359374,8564014.027450968,4552.078431372548,0.998315693,0.931383335,877.5928955,97.51032172,29.55373354,0.6543824104566596,-0.8161955988788456,30.0,139.0,77.0,40.0,25.0,92.0,59.0,86.0,12.0,31.0,366.0,-2.83185010776923,1.4490461605384617,4.280896268307692,5.729942428923077,22.472428218461538,0.2164579871538461,0.0539687379230769,0.1912272706923077,0.0713355694615384,0.0704218871538461,0.0205991326923076,0.0565772828461538,0.2389147926153846,0.2969553266923077,0.0064028156153846,0.0144524433846153,0.0078869685384615,0.0093818541538461,0.002607756076923,0.0060936317692307,0.0201374737692307,0.0240315539230769,13.0
493,SANGLI,27,MAHARASHTRA,3.61694807496434,10540314.38431372,1327.8549019607844,1.163751357,1.073205019,728.8039551,66.25490501,30.81660679,0.4312379118330597,2.0,2.0,24.0,9.0,9.0,0.0,8.0,8.0,12.0,1.0,3.0,40.0,-0.2787020849999999,2.379542421,2.658244506,5.037786927000001,24.180813265,0.0,0.0357142855,0.2857142855,0.0535714285,0.1607142855,0.017857143,0.0,0.1845238095,0.261904762,0.002873563,0.01883101,0.004310345,0.0129310345,0.0014367815,0.0,0.0141538274999999,0.0176082175,2.0
519,SRIKAKULAM,28,ANDHRA PRADESH,-10.7639043590457,16086154.913725484,8195.478431372552,0.952187893,0.895616114,527.2751465,52.72751465,30.65303733,-0.360010941471108,0.4386462065477823,4.0,18.0,8.0,2.0,3.0,6.0,13.0,18.0,1.0,8.0,45.0,-2.7206468353333335,2.1744972663333333,4.895144101666667,7.069641368666666,20.657307016666667,0.0,0.1367521366666666,0.5213675213333334,0.0683760683333333,0.017094017,0.0085470086666666,0.0256410256666666,0.1709401706666666,0.0512820513333333,0.0061975173333333,0.0182631709999999,0.0064257026666666,0.0016064256666666,0.000803213,0.0024096386666666,0.0094103686666666,0.004819277,3.0
521,VIZIANAGARAM,28,ANDHRA PRADESH,4.82826542354996,3590767.250980383,969.1764705882354,0.813559813,0.778516539,507.6993103,63.46241379,30.62805731,-0.4215930667727238,2.0,5.0,31.0,12.0,8.0,4.0,11.0,19.0,27.0,5.0,7.0,71.0,-2.5224085633333333,0.9917586296666668,3.514167193,4.505925823,21.95048424,0.1713796056666666,0.0544871793333333,0.280448718,0.080128205,0.138621795,0.0544871793333333,0.0512820513333333,0.1802884616666666,0.1602564103333333,0.0048942436666666,0.0236708343333333,0.00757162,0.0109606223333333,0.0048942436666666,0.0053547523333333,0.0145161776666666,0.0118280919999999,3.0
520,VISAKHAPATNAM,28,ANDHRA PRADESH,2.5311055674301,4861774.909803919,2767.2549019607845,1.288207403,1.255140967,1158.356445,72.39727783,29.63258743,0.5183592449228115,0.4459080225514089,35.0,240.0,85.0,59.0,26.0,137.0,79.0,132.0,27.0,48.0,496.0,-1.3790843571,2.7139195987,4.09300395575,6.806923554399999,20.332460685999997,0.2465979090499999,0.0548181163,0.13708405895,0.0742390235,0.13217410025,0.0382889088,0.0517982621499999,0.1870366979,0.32456083245,0.00531693275,0.01183448715,0.0069492122,0.0113046530499999,0.00395149065,0.0049327755,0.0154537685,0.0266077126499999,20.0
505,EAST GODAVARI,28,ANDHRA PRADESH,-21.6668658959202,559352542.5960788,22951.552941176466,1.044695843,1.016929889,1408.809937,74.1478914,30.95850594,-0.1595370047178858,-0.0340740752355317,83.0,329.0,119.0,74.0,59.0,191.0,190.0,234.0,60.0,95.0,871.0,-3.264243141827586,1.6057111789310343,4.869954320689655,6.47566549962069,21.031364073448277,0.2313398265517241,0.0795549946896551,0.253882753275862,0.1063769245862069,0.0820644837241379,0.0472956368620689,0.0557487631724137,0.1463260016206896,0.2287504425172414,0.0090204849310344,0.0235715036896551,0.0101647695517241,0.0088314065172413,0.0059921842068965,0.0068353346206896,0.0135131406896551,0.0222772738275862,29.0
523,WEST GODAVARI,28,ANDHRA PRADESH,-10.8156088314322,141278500.94509795,16879.30588235294,1.116049605,1.060852021,752.9535522,68.45032293,31.99271139,-0.1747301054050164,2.0,17.0,42.0,14.0,5.0,9.0,38.0,30.0,32.0,5.0,9.0,127.0,-3.4477751482000003,0.8441913788000001,4.291966527,5.1361579056,20.641792306000003,0.0452488687999999,0.1186036818,0.2044131706,0.1104932301999999,0.0556818182,0.0321625092,0.0546985814,0.11839275,0.3055542588,0.0085372262,0.0139364986,0.0073729461999999,0.003314007,0.0024475026,0.0043073422,0.007740508,0.020430014,5.0
510,KRISHNA,28,ANDHRA PRADESH,-6.03999087962471,218982664.3607847,36553.2823529412,1.549992008,1.459872998,755.9779053,58.15214656,32.16021293,0.2057535988045448,1.3565397494061493,0.0,4.0,1.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,8.0,-1.408450704,0.281690141,1.690140845,1.971830986,22.81690141,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.033557047,0.0,0.0,0.0,0.0,0.006711409,0.013422819,1.0
506,GUNTUR,28,ANDHRA PRADESH,-17.2564061046715,407965079.4156863,15598.576470588228,1.236777618,1.16759581,741.9847412,49.46564941,32.5397865,0.1083725934199878,1.4843477110699723,61.0,238.0,95.0,65.0,54.0,135.0,149.0,163.0,36.0,71.0,666.0,-3.6792269133636366,1.830476697636364,5.5097036110909094,7.340180308499999,20.06297525636364,0.0713166847727272,0.0922739977727272,0.2128931541818181,0.1071276854090909,0.0955641672272727,0.0540501315454545,0.0803067261363636,0.1639411646818181,0.1938429724545454,0.0087654922272727,0.0186138949545454,0.0098830308181818,0.0084874487272727,0.0054666282727272,0.0064973930454545,0.0126355986363636,0.0170510433181818,22.0
517,PRAKASAM,28,ANDHRA PRADESH,-22.0345328694075,61714167.32549012,9203.482352941182,0.743786355,0.701413834,1010.478882,42.10328674,32.31115112,-0.2189489034407935,-0.1082626285000772,103.0,301.0,126.0,60.0,64.0,173.0,233.0,280.0,57.0,136.0,952.0,-5.00315196162069,1.4597025316206895,6.462854493344828,7.922557025137931,21.933782463103448,0.1076459279655172,0.1047142049310344,0.2701679249310345,0.1236935493103448,0.0589434055172413,0.0513092893448275,0.0573783418965517,0.1414630397931034,0.1923302445517241,0.0120872300344827,0.0274597635862068,0.0137266133103448,0.0058378515517241,0.0061637242413793,0.0069496156896551,0.014050044137931,0.0207869809655172,29.0
515,POTTI SRIRAMULU NELLORE,28,ANDHRA PRADESH,9.40689766968024,61716117.54117651,61325.89019607838,0.963849632,0.884552501,784.2669678,43.5703871,32.6521932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Y S R KADAPA,28,ANDHRA PRADESH,-18.5180124339669,67392278.44705874,12005.207843137256,0.719040146,0.689780533,768.5262451,34.93301114,33.46221401,,,24.0,81.0,40.0,17.0,7.0,45.0,35.0,60.0,11.0,23.0,202.0,-2.6642833305,1.682120086125,4.34640341675,6.028523502875,19.19368052875,0.0308641975,0.108456769125,0.167274752625,0.0969164245,0.09566888725,0.0461827675,0.041358206,0.209235891,0.234906302125,0.012204876625,0.017259902125,0.011674751,0.007791129875,0.005256082375,0.0042146614999999,0.0185989787499999,0.020482309,8.0
511,KURNOOL,28,ANDHRA PRADESH,-20.460744810627,138877446.3921571,25371.65882352939,0.760865487,0.713235572,1036.227783,45.05338188,32.78935359,-0.2049372497765368,-0.0801667700063316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,ANANTAPUR,28,ANDHRA PRADESH,-15.7947535247954,38399051.82352936,3217.8196078431374,0.76024535,0.731127253,1070.532349,41.1743211,32.43698629,-0.3140941670157368,1.4611098998583685,2.0,10.0,4.0,0.0,7.0,5.0,9.0,7.0,0.0,0.0,27.0,-2.109704641,1.687763713,3.797468354,5.485232068,22.3628692,0.0,0.074074074,0.333333333,0.0,0.0,0.0,0.259259259,0.148148148,0.185185185,0.008474576,0.038135593,0.0,0.0,0.0,0.029661017,0.016949153,0.021186441,1.0
503,CHITTOOR,28,ANDHRA PRADESH,-11.473635779149,6745905.470588246,2392.3843137254903,1.129238852,1.101052205,1021.507263,48.64320301,31.65500113,0.1925107111363111,1.2240288973780729,4.0,11.0,6.0,3.0,1.0,6.0,7.0,11.0,1.0,4.0,32.0,-4.855703161,1.1477579275,6.003461088,7.1512190165,24.58390594,0.0,0.1385281385,0.2316017315,0.1385281385,0.0714285715,0.0454545455,0.023809524,0.1645021645,0.186147186,0.009147269,0.0153183479999999,0.009147269,0.0047923325,0.0029761905,0.001597444,0.010963411,0.0123421575,2.0
527,BELAGAVI,29,KARNATAKA,-2.51662369175364,25819903.941176556,11585.050980392156,1.086651949,1.012006929,1020.877075,60.05159266,30.07952386,,,102.0,375.0,132.0,87.0,71.0,204.0,190.0,235.0,54.0,119.0,959.0,-3.56879435275,1.6047104412916668,5.1735047940416665,6.778215235083334,21.86004418083333,0.465014536375,0.1040357386666666,0.2021303735416666,0.1208793164166666,0.08284094075,0.0550212295833333,0.0700444947083333,0.1377326521666666,0.2273152545,0.0107952072083333,0.0201566909583333,0.0125511464583333,0.009138571875,0.0059485247916666,0.0071891771666666,0.01394936225,0.0217906363333333,24.0
524,BAGALKOT,29,KARNATAKA,16.107737504553,43751969.21960785,31259.552941176466,1.126011723,1.075456747,448.0095825,49.7788425,31.42558289,0.4185029600606063,1.1380878432998986,21.0,89.0,26.0,13.0,6.0,38.0,35.0,51.0,9.0,33.0,181.0,-2.037217574428571,1.4993186195714288,3.536536194,5.0358548135714285,21.32545651142857,0.2638329221428571,0.1190220681428571,0.1900733715714286,0.2175376005714285,0.0578671107142857,0.0483893558571428,0.0413026471428571,0.142872284,0.1829355615714285,0.0081987194285714,0.0128937034285714,0.0142919741428571,0.0039466397142857,0.0034631289999999,0.0029251258571428,0.0098724522857142,0.0127247161428571,7.0
530,VIJAYAPURA,29,KARNATAKA,-10.9504543533366,56295967.77254904,13665.196078431374,0.961507974,0.862233903,868.6121216,62.04372297,32.24562073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,BIDAR,29,KARNATAKA,-8.43455648234906,18530417.309803877,1792.105882352941,1.117776492,1.002318104,513.7327271,57.08141412,30.93173397,0.2946072894329546,1.2276407441671473,12.0,49.0,13.0,7.0,5.0,15.0,23.0,42.0,7.0,28.0,110.0,-5.19136747,0.7607558870000001,5.952123357333334,6.7128792446666665,21.526174246666667,0.0915750916666666,0.13468437,0.199044957,0.2848823663333333,0.065781505,0.0706033076666666,0.0423247146666666,0.1035173539999999,0.0991614253333333,0.0130467566666666,0.0222715629999999,0.0290392503333333,0.0070137073333333,0.007263492,0.004798843,0.012181666,0.0131696813333333,3.0
546,RAICHUR,29,KARNATAKA,-31.2770347603947,97866846.23529384,1615.392156862745,0.975341117,0.871444877,543.0048218,45.25040181,32.39319138,-0.2441854351896181,0.7009515815001395,5.0,13.0,5.0,2.0,3.0,10.0,6.0,8.0,6.0,6.0,43.0,-5.00714924,0.8695263630000001,5.876675603,6.746201965999999,21.462913315,0.0,0.1180555554999999,0.1493055555,0.136574074,0.0497685185,0.136574074,0.068287037,0.130787037,0.210648148,0.011341039,0.0146967435,0.012884249,0.0048989145,0.012884249,0.0064421245,0.013153534,0.0190570885,2.0
543,KOPPAL,29,KARNATAKA,-23.5320303020727,15749677.00784314,12732.235294117649,1.044721117,0.955827349,348.6480103,43.58100128,31.59517176,-0.1960861530420712,1.362096617304576,3.0,13.0,4.0,2.0,2.0,6.0,4.0,7.0,2.0,2.0,25.0,-2.424242424,1.212121212,3.636363636,4.848484848,11.21212121,0.0,0.12,0.16,0.08,0.08,0.08,0.08,0.16,0.24,0.00931677,0.01242236,0.00621118,0.00621118,0.00621118,0.00621118,0.01242236,0.01863354,1.0
537,GADAG,29,KARNATAKA,-24.0311419583156,6614523.215686276,301.8745098039215,0.93812807,0.903008636,392.3862915,49.04828644,30.86796788,0.7662562369131253,0.9040304797315322,6.0,23.0,9.0,5.0,3.0,12.0,12.0,16.0,2.0,5.0,54.0,-1.757469244,1.58172232,3.339191564,4.920913884,20.03514938,0.0,0.111111111,0.222222222,0.092592593,0.092592593,0.037037037,0.055555556,0.166666667,0.222222222,0.010830325,0.02166065,0.009025271,0.009025271,0.003610108,0.005415162,0.016245487,0.02166065,1.0
536,DHARWAD,29,KARNATAKA,-13.5877349619476,2167638.835294113,91.51372549019608,1.594876896,1.494878538,228.4308624,57.10771561,29.9315918,1.6272303360150644,0.8776859197056918,34.0,155.0,51.0,31.0,22.0,77.0,55.0,98.0,19.0,49.0,338.0,-2.5597306714999997,2.513323862,5.0730545334,7.586378394799999,20.901710817,0.4129601848,0.0923938045,0.1646754327,0.1435960797,0.0917589504,0.0510425796,0.0674003447,0.1673850461,0.2217477621,0.0089176112,0.0155235915,0.0142820047,0.0085331998,0.0055305794,0.0060637492,0.0151632164999999,0.0222098733,10.0
550,UTTARA KANNADA,29,KARNATAKA,-13.443923564892,10032878.258823551,6368.7058823529405,0.537160432,0.497570501,1469.700317,113.0538706,28.80053946,0.5607556789840976,-0.352800446446298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,HAVERI,29,KARNATAKA,-23.6654046037739,11037312.14509805,87.00784313725491,1.188667013,1.125457488,298.0619812,59.61239624,29.71915436,0.3009938278884974,0.2437592291524508,16.0,56.0,19.0,16.0,11.0,40.0,24.0,51.0,16.0,32.0,174.0,-3.260679139,1.78551111775,5.04619025625,6.83170137375,22.186360015,0.17942940275,0.09516310025,0.11966398,0.15843917275,0.1024595849999999,0.08897177025,0.0528692314999999,0.11719624375,0.2652369165,0.011230503,0.01560432875,0.020942844,0.0116592235,0.0109313285,0.00686513575,0.01363714125,0.0301844375,4.0
528,BALLARI,29,KARNATAKA,-20.5964796770269,50361981.501960814,16137.137254901972,1.533550886,1.459029702,526.965332,47.90593928,31.64398926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,CHITRADURGA,29,KARNATAKA,-32.4760813748522,15714746.901960796,261.6235294117646,1.112268531,1.055693895,501.6455383,45.60413985,30.37498673,0.8678498009222457,0.8621108128246715,1.0,5.0,2.0,1.0,1.0,1.0,2.0,6.0,2.0,3.0,13.0,-4.285714286,0.285714286,4.571428571,4.857142857,25.42857143,0.571428571,0.076923077,0.153846154,0.230769231,0.076923077,0.153846154,0.076923077,0.153846154,0.076923077,0.006849315,0.01369863,0.020547945,0.006849315,0.01369863,0.006849315,0.01369863,0.006849315,1.0
535,DAVANGERE,29,KARNATAKA,-27.1442568729301,9068275.815686269,496.0,1.16321604,1.086845909,425.7143555,60.8163365,29.88362523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,SHIVAMOGGA,29,KARNATAKA,-21.2809637871248,6079080.48627451,7926.18431372549,0.794404926,0.726991016,1256.904053,104.7420044,28.65056864,,,16.0,37.0,31.0,14.0,12.0,30.0,18.0,31.0,6.0,19.0,146.0,-4.153315770333333,1.4293259393333333,5.582641709333333,7.011967648666666,22.194819536666667,0.0,0.098963189,0.0937650083333333,0.1372621033333333,0.0938638866666666,0.0515486246666666,0.0927997663333333,0.2273497753333333,0.2044476463333333,0.0158834296666666,0.017262783,0.017774744,0.0135426903333333,0.006959466,0.012957546,0.024274191,0.0256850016666666,3.0
549,UDUPI,29,KARNATAKA,-19.5083573786184,1123905.5568627436,125.29411764705884,0.783766536,0.726498691,817.0126343,163.4025269,28.80186244,0.626289175035056,-0.8161955988788456,40.0,133.0,43.0,28.0,43.0,74.0,90.0,115.0,18.0,58.0,394.0,-3.5878830104,2.1335409502,5.7214239608,7.8549649115,21.872964847,0.2004783649,0.1084731742,0.2398801011,0.1334619671999999,0.0727081862,0.0448344493,0.1241123277999999,0.1040651579,0.1724646363,0.0122759847,0.0277066327,0.016508735,0.0092255008,0.0054814956,0.0138778738,0.0128576502,0.0214600398,10.0
532,CHIKKAMAGALURU,29,KARNATAKA,-19.7718832107324,3131031.972549018,2947.3882352941177,0.693668155,0.639737016,959.2822876,95.92822876,28.02375874,,,28.0,105.0,58.0,27.0,29.0,53.0,30.0,65.0,19.0,46.0,290.0,-3.832037077666667,1.1769365958888889,5.008973673444444,6.185910269111111,18.986714914444445,0.1611184234444444,0.0738182726666666,0.134371662,0.1657899821111111,0.0807933148888888,0.0686804344444444,0.093518357,0.2042973754444444,0.1787306017777777,0.0097824353333333,0.0096863532222222,0.0157120171111111,0.0086569089999999,0.0070992246666666,0.0097750421111111,0.0180519186666666,0.0165129212222222,9.0
548,TUMAKURU,29,KARNATAKA,-28.8441779512842,5891299.623529396,1403.035294117647,1.298841336,1.233792063,649.90625,54.15885417,30.04941533,,,9.0,43.0,13.0,9.0,8.0,25.0,7.0,14.0,8.0,7.0,86.0,-4.324603134,0.7457755724999999,5.0703787065,5.816154278999999,20.59227241,0.3032976965,0.096064815,0.1030092595,0.1030092595,0.096064815,0.080439815,0.0868055554999999,0.1458333335,0.288773148,0.0099898045,0.0075980495,0.0075980495,0.0099898045,0.008909891,0.0088712365,0.0143867685,0.027616314,2.0
525,BENGALURU URBAN,29,KARNATAKA,-25.2045190337064,704423.352941177,223.4392156862745,21.84913527,20.6398529,216.9854584,54.24636459,28.90699387,,,422.0,1504.0,653.0,309.0,266.0,912.0,720.0,1159.0,293.0,487.0,4062.0,-4.0319275480000005,1.5973798384336284,5.629307386513274,7.226687224672567,21.789671616283183,0.529059121380531,0.1029668255044247,0.1809742892300885,0.1232534397256637,0.0719783569203539,0.0713180269292035,0.0649106388318584,0.1647688775663716,0.219829545318584,0.0100352266814159,0.0172679135575221,0.0119758775486725,0.0072273317964601,0.0068960560530973,0.0069820758230088,0.0157291078761061,0.0203782992920354,113.0
